,CURLTUGMZLYLDI-UHFFFAOYSA-N_298K,IJGRMHOSHXDMSA-UHFFFAOYSA-N_298K,VNWKTOKETHGBQD-UHFFFAOYSA-N_298K,MYMOFIZGZYHOMD-UHFFFAOYSA-N_298K,QQONPFPTGQHPMA-UHFFFAOYSA-N_298K,ATUOYWHBWRKTHZ-UHFFFAOYSA-N_298K,HSFWRNGVRCDJHI-UHFFFAOYSA-N_298K,UFHFLCQGNIYNRP-UHFFFAOYSA-N_298K,OTMSDBZUPAUEDD-UHFFFAOYSA-N_298K,VGGSQFUCUMXWEO-UHFFFAOYSA-N_298K,XLYOFNOQVPJJNP-UHFFFAOYSA-N_298K,FHNFHKCVQCLJFQ-UHFFFAOYSA-N_298K,DNNSSWSSYDEUBZ-UHFFFAOYSA-N_298K,MWUXSHHQAYIFBG-UHFFFAOYSA-N_298K,VLKZOEOYAKHREP-UHFFFAOYSA-N_298K,OKKJLVBELUTLKV-UHFFFAOYSA-N_298K,LFQSCWFLJHTTHZ-UHFFFAOYSA-N_298K,SFZCNBIFKDRMGX-UHFFFAOYSA-N_298K,UGFAIRIUMAVXCW-UHFFFAOYSA-N_298K,XDTMQSROBMDMFD-UHFFFAOYSA-N_298K,UHOVQNZJYSORNB-UHFFFAOYSA-N_298K,TXEYQDLBPFQVAA-UHFFFAOYSA-N_298K,XKRFYHLGVUSROY-UHFFFAOYSA-N_298K,ZWEHNKRNPOVVGH-UHFFFAOYSA-N_298K,LELOWRISYMNNSU-UHFFFAOYSA-N_298K,QGZKDVFQNNGYKY-UHFFFAOYSA-N_298K,JCXJVPUVTGWSNB-UHFFFAOYSA-N_298K,CSCPPACGZOOCGX-UHFFFAOYSA-N_298K,IJDNQMDRQITEOD-UHFFFAOYSA-N_298K,NNPPMTNAJDCUHE-UHFFFAOYSA-N_298K,HEDRZPFGACZZDS-UHFFFAOYSA-N_298K,KFZMGEQAYNKOFK-UHFFFAOYSA-N_298K,BDERNNFJNOPAEC-UHFFFAOYSA-N_298K,VEXZGXHMUGYJMC-UHFFFAOYSA-N_298K,WEVYAHXRMPXWCK-UHFFFAOYSA-N_298K,YXFVVABEGXRONW-UHFFFAOYSA-N_298K,RWSOTUBLDIXVET-UHFFFAOYSA-N_298K,VZGDMQKNWNREIO-UHFFFAOYSA-N_298K,TVMXDCGIABBOFY-UHFFFAOYSA-N_298K,IMNFDUFMRHMDMM-UHFFFAOYSA-N_298K,OFBQJSOFQDEBGM-UHFFFAOYSA-N_298K,LRHPLDYGYMQRHN-UHFFFAOYSA-N_298K,IVSZLXZYQVIEFR-UHFFFAOYSA-N_298K,URLKBWYHVLBVBO-UHFFFAOYSA-N_298K,RAHZWNYVWXNFOC-UHFFFAOYSA-N_298K,SWQJXJOGLNCZEY-UHFFFAOYSA-N_298K,BZLVMXJERCGZMT-UHFFFAOYSA-N_298K,GQPLMRYTRLFLPF-UHFFFAOYSA-N_298K,XSTXAVWGXDQKEL-UHFFFAOYSA-N_298K,VXNZUUAINFGPBY-UHFFFAOYSA-N_298K,YTPLMLYBLZKORZ-UHFFFAOYSA-N_298K,QSHDDOUJBYECFT-UHFFFAOYSA-N_298K,WSFSSNUMVMOOMR-UHFFFAOYSA-N_298K,QWTDNUCVQCZILF-UHFFFAOYSA-N_298K
NIST-MATDB-3eeeb8cdfcef3450262cb90768822644,,,,,,,3.948135257901215,,7.836709430017482,4.872523389426726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-cd57e2eb8e496ce4da6fdd0d1fe57860,,,,,,,6.825126359675771,,6.833546365634011,7.469975173133364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-654aaef9bb2047cdacdadb801ce02d27,0.8610994217131824,0.0305726925423007,0.1707689019370894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ed5049cd0f3b495ea431f5c70dd110be,2.080835026288475,,1.5581548059506831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6db7a0ef27b88e420f85cb2718d004c2,3.903082262556095,0.2927589186742361,0.76506582365717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-68390f4a9ea74563f10a775377cf5166,2.5588942642825825,0.22645574396364074,0.5445108659077502,,,,,0.06983761215573635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1b640cdaf885a25b91b8daa3c3416e79,3.7819453342364473,0.33957209118177173,0.7916567787878984,,,,,0.1780230990628235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7685b247ca72329187e1b8fe6723bbf4,,,,,,,,,,,185.95071456688945,,,,,28.4055237196961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-901f5824839e50316a0fab04e514019d,0.010780987391326735,,,,,,,,,,142.2311354103031,,,,,29.12262562428681,,,,,11.77338467663924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-795bce667fe8b1c7ca3e1fe7a4aa249b,0.03736629090199642,,,,,,,,,,254.60517849469417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a16375e910e5376ba64672a5b1e5ae7b,4.74867643885187,0.2879331017212369,1.1732246008977405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fd4118ab9a5243d679099317a1763c3c,,,,,,,,,,,35.579685190372885,,,,,20.61347578272425,,,,,,,,,,,,,,,,,,,42.77223930851325,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d9783e337e7ce09116e25a43e33f6d63,2.451927150754556,,0.9502074927068519,,,252.97854965789676,,,21.13349947604018,12.070323310889759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7d0e9a43170a1ef1f9e655f4752284e7,23.718214485247596,,,,,,,,,,,,,,,98.2614844409318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4cb97f90638f13f97701775df0938505,2.8729059924937252,0.1870006414781304,,0.09475490052808427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ba9c4127bbebd4af0e48e0429044657a,2.4644318988959886,0.3516737773607699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6fb238246366535807268f8df02ede00,1.4559287663960143,,0.2634962253788248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fe4ea2d8669cdc82185822cf37560bff,0.5789457960510972,,0.03385897947945776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b0db4ed80089385f9c3e91d5600a1974,5.307441441081779,,0.17664598163587047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0fc6fe0e88747d6206743f79868a947c,3.139680406355172,,0.8330359811298137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-949aadb45557fad538548bac0fd587e4,2.7824142835479635,0.09003393581943321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fc265689c54225224adc9164b40aab27,4.3322674589902155,,0.9672422241763262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8fe18f88883242d53435d170bd3d34a7,,,,,,,,,,,,,,,,38.118330099022444,,,,196.5834159456225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d571a5656193994299350053021c7e8f,,,0.660331365653516,,,,,,,,,,,,,1328.1552108361573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-992271b5719d1657d412be7b2962e448,,,,,,,,,,,,,,,,459.2363858244982,156.7774354365951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-12b0f5d8ac54f1f4864b9e37d09149b5,0.33073837571311065,0.20979771761770813,0.5878075453772184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9e94773f669a9eba6adcbd88f6df42ac,,,,,,,,,,,12.204717290849516,,,,,12.243437098089244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-25deda5c080d86d236a09c056561d3ff,10.29525262570355,0.5963565573638171,2.358774076288791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0eadb297ec36d2f38b7b50f131f4b745,0.5539107007888032,,0.12913478602726036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3d633fabbc0fca8705969ae33b77bb14,1.5429738736792507,,0.5114002429805193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.4097801484634,,,,,,,,,,,,,
NIST-MATDB-07d78240c661ad1bae52f1a6f30cdb54,2.0580956793970198,,,,,,,,,,,,,,,,,,,146.45206127252408,458.8438299015083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a0ba6cd310796edf309f0196ef75a697,2.9260908902547826,,0.42791454190938805,,,,,,,,,,,,,142.37536094883757,57.967237766330264,,,,288.6271372610471,,,,,,,,,,,,,,182.01662767161156,,,,,,,,,,,,,,,,,,,
NIST-MATDB-52816b9542773a53d8697b9e507f9afc,0.7223448512753055,,0.12545780644507518,,,,3.112289225946468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-69bc6ae7b2ce797ecbfa097cbe408487,0.916133657753297,,0.30999607437079285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-352b605242cc1f4890e99b90b61d9dfb,3.8384523574746967,,1.1089907401941643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-dfcbe4d287c87ce5a66e06e73ea4e7f5,,,,,,,,,,,,,,,,0.08767461706332819,0.9789368830860281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0f62869ef9aa574fea6134297bd5cb75,1.0374508335700339,,,,,,,,,,15.780262598480833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e5386297edab94b5a9ac0f1117e071f3,3.303972260320685,,0.19193089618072248,,,,20.317287665485196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2a4b7a481832eb193875f79401b4669d,15.319997224606057,,1.8894958796445929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0a92892de06530653b3845386ee15674,4.740696641940631,,0.6283589755076721,,,,7.419105520171407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2348f026850f75fcaf193b4f68a06388,0.2903724548902987,0.008184766683432218,0.029911994453373465,,,,,0.001374841876527792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-45ffbc6a409fe9ca7fbcbcec331400a6,10.582826134386435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.612441701898856,,,,,,,,,,,,,,,,,
NIST-MATDB-c0ec8ebafdf4254963c1b7e5d5d4c3e1,0.8116318219218527,,,,,,,,,,,,,,,46.04679350572997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4ec8d3ad84494e4fd921b1e7a4f33f15,0.7442338021751945,,,,7.735137538740075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7beb34e0a0f314fef04374307ded6dd1,1.7433931369797886,0.11950772389263112,,,17.614944637124857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-00a18c491dd5b75963f36bf32339d311,1.4196235091099367,,,,14.687088531350543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a3ff5a409a6983378d87a0439ea15a33,1.9732470502552815,0.21696611305949667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-488f2c8b7b0a032fffed8ea062bbdcbd,0.9334671373138355,,,,10.363281301297803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f6565992e1b2b9c073fcebe789c62843,0.6584695432169545,,0.19394611876401832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-507bc57ee9ef5cbee2d2eb7e9e4e1d89,12.963291172489097,,1.3198362691858978,,,,,0.03439514449001933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-068e46454f275afa018a4a34a337e260,2.232243826548907,,,,,,,,,,11288.44323120182,,,,,241.48562571704255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fb7a2319d77d42821c6451f2864121e3,94.59383497153489,0.27639446852984023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6b2187a022eaf3be2731c09c87cb51b9,,0.3551548754280255,,0.40849803932561085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d42316037ea465b56d37cadeb5a094fa,,0.311051642744046,,0.30400389135020606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-11b41b3b61929109ce5719c096de0fe2,,0.36195940628724643,,0.334814875759924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ba8a0b657f1c6962ad1ec231ad9de907,,,0.5082843432530298,,,,,0.123647697418347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-65f0487bd07bc3ea69f78034e884b02b,6.808499825594405,0.25787349380484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-01750797096285652ca6fad4e971833d,19.7512011042608,3.2514877102475945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1b95fcd71d4ffac273b7f59c717efe16,3.7898076190936076,3288.4252098726106,0.9587152525056273,,,,,0.11825765083463392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b4e3deb814ce75802e634bdf5fe06439,,,7690742.201290168,,,,,,,,,,,,24.249963892545647,,,,,,,,,,,,,,,,,,,,,,,,,,29.31463687800541,,,,,,,,,,,,,
NIST-MATDB-18016f7577a0072cc7913094b96cd79f,9.866346351024033,0.2768899821764821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fdb592efa46fe9630da47167b690dd6d,10.846568594767959,0.4136978134232887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-192211889f04a51973580a55bf9b0af2,22.184370354205612,0.4549462659464959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a0157dd9dbdcd734e5d8668f49fc07a4,3.656883615732044,0.29951412365129104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1275dbf84f0c3bb8300181308ef2ab4a,4.313438962722369,0.34052681846356514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-388ff619d66bb09e672299bf492073fb,7.445596437949179,0.3650650894695009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-61ce58a9848227ea4fd4503b0da4e50a,7.400613848747438,0.6771335689258805,2.0124934532506846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a9e11ceb6530da1c9209e0669e7fb962,1.2847601723614277,0.14333289966993384,0.3128990502529627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-001e64b66b907a2a19fa41a6a68e81ab,,,,,,,,,,,,,,,,,,,,8.461467333575005,1993.0722903018413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-12f0e59f182a26494316933fff0304e2,0.26812434297275417,0.9573890603541213,3.75739273166498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.169321625138315,,,,,,,,,
NIST-MATDB-e08a0a053d52763982f895b28ea250cd,,,,,,,,,,,1807.7458926918423,,,,,283.71696824004147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f5b80f0eadaed55d5d6682d5ae62f0ed,,,,,,,,,,,1872.448241803295,,,,,300.21036292357235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-be45dc76b6c45643838190ee39ca5633,,,,,,,,,,,1373.9152226859137,,,,,503.4013184883916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-456efd2b2fdf4a5291da19479b972c7c,,,,,,,,,,,789.4135494610483,,,,,349.86969751617505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5859a1aafc2ed6e54e2fe21cb82a9953,,,,,,,,,,,2415.159166812621,,,,,1012.0931931946693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-af024f601636c62dab8f880c2ae7615c,6.248520465686765,,0.2620804486814803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-98fef480a29b735d32133099ab27ad4c,4.3368582229267645,,0.48099790300518375,,,,,,1.6001994825419903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3a1c2d4d2c1323c02a9f66c100075c8d,0.08642827581786629,0.35846676417428947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6760c7f54a5eaefcf72e168fbdbac82c,2.248282844222112,,0.5263519968165479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-87df8c190af0b5a382312b8a4fd78f2a,2.1171073306423254,0.06310661221082421,0.28608416766613926,,,,5.20214985998424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f615a0462385c0cf6402e3408f388123,20.465911302450216,22.075518414995848,,,,,,,25.60858358039945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1abe86f816a5c69313179613441e2c6f,5.461603230170716,0.301276553318266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e49df279a7d2f86005c20fab4fb2d2e1,1.9898057140869971,,0.23347330135031474,,,,5.416189273950003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-708953f0dda35cc8233965966af0627c,0.18033481859334197,0.01078744576218747,,,,,,0.012684688979379287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9b64c07e600cdd3b1b05a57be0bdd261,0.15612501016689775,0.011848352248606335,,,,,,0.012711435420229126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-af9b5a1bd2336cee6a19fb3149c6fead,,,,,,,,,,,11.374724001904505,,,,,19.26779178121829,15.374392339489148,,,,136.97868840102785,,,,,,,,,,,,2.0346251136815385,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-61a283b459d4c5abb36f2899056e3cbe,2.3302147673871065,0.03140185252015172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-08b430465997e5387cbbba0576f38f1f,1.5574676970285308,1.799171348655795,0.49472266887237076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-882638acaeec81061a4c473755e4901d,2.7567659552260384,0.08149608874637952,0.4622985843650941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-054c65ae1d9fa79ec1fd41c42c58f738,,,,,,,,,,,,,,,,19.642475559167817,5.852380808837906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-707eda405a0508fa740a761bc17341eb,1.2147517124645224,,0.6122645535537038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4df14eba782932a4130b952176b919ec,,,,,,,,,,,326.01222762185,,,,,506.9926498877241,,,,,,,,,,,,52.601244864146246,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0aecb68c011641a44987c28831b90ccf,,,,,,,,,,,47.35031316501197,,,,,10.548982411354215,,,,,,,,,,,,1.3364803347759593,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-778d875de161f2fcaa080bf890709d8a,,,,,,,,,,,,,,,,399.00364315978317,,,,,27.843749646470577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5a9adbf7ca9f80422e5ac35364502e27,1.4471300001110794,,0.7224672991244576,,,,,,8.38627038492072,4.517708006467645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c2107d08c538b2b6477e7acb5ace3f5f,8.31040302675058,0.4092032838439491,0.9236392290312133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-77457726acde2964711df3055d2fc2b8,,,,,,,,,,,,,,,21.933325393908678,,,,,,9.692924541630775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c0b9c85ec1bbe695de64e6d0ae981346,,,,,,,,,,,,,,,0.06578738659944111,,,,,,0.08480849934708097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-759ec4583bda992e58a383c8cdcdbf68,38.72685180472478,,0.3189808415197822,,,,,0.14625022138546537,,,,,,,,,,,1.1370533398695726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-cd6c0017018587105d09e3d97e01da71,,0.18596158512389693,0.8353350648619701,,22.28855065604292,34.6196530151549,,,7.627177928706738,4.809564728493041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b326c3dbf440a20fdd9fa30b84918fb1,2.3346118890721117,,0.5250892849736304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e0b6017f2d94b01f16d71457e03fa0d9,,,,,,,,,,,,,,,,5167.533116378716,,,,,,,,,,,,14804.510620967783,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f20f8d9a6badff95e3125811355a12b6,,,1.7645643396194,,,258.3357202649981,,,40.89748516705576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-da0704e173358f5c41961bea4d952d44,,0.03293244427571174,,,,,,,,,,0.1512766757435082,0.06679064854876632,,,,,,,,,,0.042018358784389774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-dd58bf9410fa0508b39b0fdf86f37060,,0.0397218264295533,,,,,,,,,,0.12098669016812887,0.06841578258001278,,,,,,,,,,0.04563915102682086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a6f101f386dee100047fcaf572ce237c,,,0.19851446615950824,,6.017567576808862,1.0204223410358393,,,0.7755900515372312,0.7254539360636245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2790822bec46626505ddb0821bf332b6,,,,,431.11530584902357,649.2962216150617,,,69.97448748581769,32.27901778107559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6879515ed690fea6c4270f2ce3f002e7,5.374267646845629,0.47789666338862985,2.1006831390311302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2fe240d51711eb0a08df862a62523b78,5.8267095786060255,0.401991994901022,1.9252551146353982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-40c696858306a07479b5d9d33bf2e501,10.157346055020318,0.7052288190501135,3.0904952163512376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a725006d4c48604d4cb358c596baabef,11.78645447543163,0.5982012390397435,2.7717762781517044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-24ce8085003ce0d6ad7f855fcca2675d,5.935136787228986,0.18593471797711436,0.7511186649829308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4893c50daa6d5cea58d98cc9027734a4,6.672350048069016,0.2076824307677001,0.8621038063873158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5fd754c9377bc7887b482fab5e451166,,0.5013347474498713,,,,,,,,,,17.32794534640546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f8a7272429d8a3f2c720e09ea99f01ae,,0.06964737988150121,0.21764990137239676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a851b3ed3e61f2e84da5dc2deed53316,,0.13630401141380455,0.3090803643276049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-51cbd7ec9c1033342182a7ceec39f48c,,0.1444379093808706,0.3329417265261174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
